keywords,User,Time,Favorite count,retweets,Text
Halloween Horror Nites Enamel Pins,FelipeWWoHP,2018/6/11 21:37,5,1,"I just backed #HHN Enamel Pins on #Kickstarter. Check 'em out! 
https://t.co/lJMMltMbWN

Happy belated birthday @shelbydenhamart! "
A Drove of Hares in Stitches,Fenland_Textile,2018/6/12 6:28,1,2,My #kickstarter campaign is now live. You could get your name in my book or get an exclusive kit. #sewing #quilting https://t.co/90gESAoNlz
Fenris Games,FenrisGames,2018/5/16 5:00,4,1,Not-so-random Wednesday shop product : Innsmouth roof shingles from the existing range. Unlocked #RubbleCity ROOF P https://t.co/GF9HlbDlLi
Fairy Drone,FionaLakeAus,2018/6/11 12:11,3,2,All the fairy stories about retail deliveries by #drone - ground robots are the smart option. Everyone who's been t https://t.co/vCLm7TIzpL
Mark Drone,Fiori_aus,2018/6/4 23:35,0,1,high great reveals world's first visual inertial odometry positioning drone https://t.co/C7qIAUVNPQ https://t.co/NfQXMEBZXu
Tinkamo,fireflynetworks,2018/6/17 22:28,5,1,Teach the kids coding with Lego https://t.co/KeZbqfxmvs #coding #lego
Sparkle Fishcrow charm/ keychain,FishcrowBirb,2018/6/15 22:48,7,3,Check out Sparkle Fishcrow charm/ keychain by Fishcrow on @Kickstarter https://t.co/TQno52kx4m
Alt pen minimalist pen + precision tool,fiveidstudio,2018/6/7 22:57,3,1,I just backed Alt pen minimalist pen + precision tool on @Kickstarter https://t.co/sN2VYNT84D
Audio Injector Ultra 2 sound card,flatmax,2018/6/8 23:26,1,1,"Audio Injector Ultra 2 sound card, is brought to life! @Raspberry_Pi @Kickstarter https://t.co/Du62AWlDKd"
Community Glass Studio,fluxstudiollc,2018/5/19 15:56,29,6,"Enjoy taking a moment with a whisky over Longs Peak.   
Support the launch of our community glass studio and get a https://t.co/VtQ6C0zq9G"
Flyte Denim,FlyteDenim,2018/5/28 15:01,1,1,"120% funded, 4 more weeks!
#kickstarter
https://t.co/D1oBE52xHQ"
Battle at the Farm,Fogou_Models,2018/6/11 7:37,3,1,"There're now less than 24 hours to pledge for BATTLE AT THE FARM, there won't be another spam fritter like this 'ti https://t.co/4OUQxVUw8B"
Knaves,followthelede,2018/6/12 3:28,2,2,"There are only 60 hours to go on this kickstarter and some $4,000 to reach their goal. Did you see the list of cont https://t.co/BUFb8kKkgl"
The Nomad Tarot,forestwitch,2018/5/14 16:57,15,6,Jennifer Dranttel is raising funds to get her nature themed Nomad Tarot deck printed again so we can all buy it! It https://t.co/GXpPQvq6Or
The Gods Are Bastards,Forgetful_Bacon,2018/5/12 5:44,24,2,"""All humans have the capacity to be evil, petty, vindictive bastards."" He rasped. ""But the fact that humans go out https://t.co/03Rd0jWJ3r"
100 Things Phish,Formula5Music,2018/5/14 19:55,6,4,"Join us @SkinnyPancake in Burlington, VT on June 22nd for the book release of 100 Things A Phish Fan Should Know A https://t.co/KDpBlzZkym"
NORTH DRINKWARE,FoundersPad,2018/6/8 13:39,4,1,"One of our amazing mentors, Matt Capozzi, is in the midst of another successful Kickstarter campaign with his innov https://t.co/ORONz8cBJD"
Dark Naga,fr3quency_,2018/6/15 9:24,0,1,The closest you ever got to the dark was ur shadow naga we pulling up in all black like shadow nagas-FR3QUENCY ALBUM¡ï¡ï¡ï
Museum of Errant Critters vol. 1,fran_wilde,2018/5/15 18:15,5,5,"With &lt; 70 hours to go, The Museum of Errant Critters postcard @kickstarter has only 1 Emeritus Level reward left! G https://t.co/hMGSE3CxIN"
Elfinbook 2.0,FrederickWolfe_,2018/6/1 0:19,0,1,"Check out Elfinbook 2.0 - The Ultimate Notebook @Kickstarter https://t.co/m5GyKknYy2
#Crowdfunding #Kickstarter #ProductDesign"
The Dice Dungeon,FreeGamePlanet,2018/5/27 14:21,7,5,Dicey Dungeons - Addictive Dice Based Roguelike Dungeon Crawler Where Your Loot &amp; Character Class Can Dramatically https://t.co/KZpGz4lo87
Ovie Smarterware,FridgeSmarter,2018/5/27 14:45,5,2,"Waste less food and money with Smarterware! Were live on #kickstarter and almost 70% funded in only 5 days!

https://t.co/jg8QVW6zbm"
Help Grisaia,FrontwingInt,2018/6/18 14:30,16,7,Grisaia Phantom Trigger Vol.5 preorder campaign is now over 70% funded! Don't miss the oportunity to get the physic https://t.co/X49VbMbja2
Rollux,FuguLuggage,2018/5/21 7:31,6,2,"Did you know we're live on #Kickstarter? Check out our #crowdfunding campaign (link in bio), watch the fun video an https://t.co/WDgrdKp1PF"
Trickerion  Dahlgaards Academy and Collectors Edition,FunatticChannel,2018/6/16 15:38,17,1,Acabo de patrocinar a Trickerion  Dahlgaards Academy and Collectors Edition en Kickstarter https://t.co/yzbqIHONQX
Don't Just Send a Resume,fyeahmfabello,2018/6/4 19:10,10,1,@jackquemi Pro tip: Send them your resume with an open invitation response that says youd love to work with them. https://t.co/g0iMcHUqV7
The Girl and Her Stars,GabriellaR613,2018/6/19 3:13,1,2,"She was a beautiful dreamer,
the kind of girl
who kept her head in the clouds,
lived above the stars,
and left regr https://t.co/lkyxn6ugFC"
Sparkr Wick & Sparkr Flip,gadgetfeedco,2018/5/15 0:52,16,5,"These windproof and USB rechargeable electric lighters give you the flexibility to light up anything, anywhere, in https://t.co/ubHSeKsL6D"
GoSave,GadgetFlow,2018/5/30 19:56,4,3,GoSave Smart Piggy Banks https://t.co/M6mcNCBIWm Each piggy bank features an intuitive touch screen and app that te https://t.co/kKOJzko8uE
UDOO BOLT,GadgetRumors,2018/6/11 20:25,0,1,Udoo Bolt is the worlds first maker board based on Ryzen Embedded V1000SoC https://t.co/1dxYNQEhS1 https://t.co/AmVFzdQRTr
Fitrus Plus,GadgetsLiving,2018/5/14 5:00,1,2,The Fitrus Plus wants to give you a holistic view of your health using BIA #outdoorsgdgets https://t.co/myXwxgKKAo
The Blood Moon Tarot,galendara,2018/5/30 16:38,8,4,and FINALLY got around to backing @SamGuayArt's BRILLIANT Blood Moon tarot deck. I'M SO BLOWN AWAY BY THIS PROJECT! https://t.co/gXLfD3atGP
Project Wingman,game_metrics,2018/6/4 5:15,2,2,Project Wingman https://t.co/BpisPrYmP6 #arcade #FLIGHT #shooting #action #gameplay #DOWNLOAD #UE4 #UnrealEngine4 https://t.co/PGqZZI6JEC
Black Geyser,gamebanshee,2018/5/20 10:38,1,1,"Black Geyser: Couriers of Darkness Updates, $74,066 and Counting https://t.co/UXIAQYWE7H"
Vault of K'Horror A Tunnels & Trolls GM Adventure,gamebooknews,2018/6/15 4:58,1,1,@kickstarter: Vaults of KHorror and Vampires Vault  a new Tunnels &amp; Trolls gothic horror GM adventure and bonus https://t.co/d2OR65Teud
Stoneshard,Gameplayinginfo,2018/5/22 12:44,0,1,New post (Stoneshard successfully financed by Kickstarter) has been published on Game playing info - https://t.co/DA4iWVr2DE
Sprawlopolis,games_overboard,2018/5/21 18:26,3,2,we are live and showcasing two Kickstarter Games on https://t.co/ot3WceZs6m We are Starting with a 3 player https://t.co/h9w8gsKlcV
Digital Elf Outpost for 3D Printing ,GameScape3D,2018/5/22 3:24,12,5,"Early shots of Elf Baracks should be ready for promo shots by mid week.

https://t.co/Xuj8L18HHR

#DnD #boardgames https://t.co/NCXzW4zB6O"
Robot Royale Board Game,GamesEastStreet,2018/6/11 18:25,1,1,Did you play Robot Royale at @UKGamesExpo? Share this and let us know what you liked about it! https://t.co/7xofkMS1KI
Battle Mat Books for Fantasy and Sci-Fi Tabletop RPG Games,Gamesplus8,2018/5/13 20:18,6,2,We just backed Battle Mat Books for Fantasy and Sci-Fi Tabletop RPG Games on @Kickstarter https://t.co/RwEJQn8KLB #RPG #Maps #tabletop
VinyL Display,GamesShed,2018/5/28 12:29,8,1,"My favourite pop vinyl on display in my games room! What's your favourite?
.
.
#popvinyl #pop #gamepics #gaming https://t.co/HMZrhFiqcN"
Delux Designer,garvash,2018/5/30 8:05,3,2,I just backed Delux Designer - The Perfect Assistant for Designers on @Kickstarter https://t.co/RW5RAA54mR
Cigar Box Battle Mats,gaslands_game,2018/6/17 18:43,5,2,@millca @CigarBoxBattle @carcombat @kickstarter Looks to be here: https://t.co/382xbBhBbr
Rock-a-Bye Cthulhu,GavThorpeCreate,2018/6/4 21:00,18,4,"I know I have a good number of followers thatll be interested in this. Cthulhu mythos nursery rhyme book! 
https://t.co/T7Y4ReIQfz"
Lever Gear CLiP System,gearculture,2018/6/5 15:00,1,1,Lever Gear ClipSystem https://t.co/GO4AqJWYZe https://t.co/D2a2TbZoMk
Gorus Maximus,GeekDads,2018/6/11 21:08,1,1,"https://t.co/h2LtKtpkIc
'Gorus Maximus': Extreme Trick-Taking for Bloodthirsty Crowds @Insideupgames @kwanchaimoriya"
"BFF!  The game of girlhood, friendship, and adventure!",GeekGirlCon,2018/5/20 19:25,6,1,"BFF! The Game of Girlhood, Friendship, and Adventure is an absolutely charming game to play with your BFFs. Serious https://t.co/iDTQgv4l6S"
mimicArm,GeekMomBlog,2018/5/14 11:30,4,3,"Your Friendly Neighborhood MimicArm
https://t.co/D7qIUTn1ub @mimicRobots @ignoblegnome"
Pirates of Penryn!,GeekOutSW,2018/6/18 8:01,1,1,"Yeargh, our @catharsisjelly were able ta be checkin' out the plunder-tastic board game on #kickstarter https://t.co/1gkbYlRv0u"
BEDCHILL,Geekthenews,2018/6/10 12:11,2,1,This is cool. BEDCHILL: Connected overbed table. Revolutionize your bedroom by Constant DUCOS on @Kickstarter https://t.co/MDN2VRLM7P
Audio Injector Ultra 2 sound card,Geeky_Tim,2018/6/3 18:40,1,1,More sound cards for the Pi? Audio Injector Ultra 2 sound card by Flatmax Studios on @Kickstarter https://t.co/XbFMqoxhe9
Soil Bike,GeekyGadgets,2018/6/15 11:30,2,1,"Soil Folding Electric Bike With Samsung Battery, Tektro Brakes, Shimano And More https://t.co/fi4hqNK2eE https://t.co/sB6r6azYJd"
PETE VON SHOLLY'S LOVECRAFT ILLUSTRATED,GehennaBooks,2018/5/21 1:59,1,2,PETE VON SHOLLYS LOVECRAFTILLUSTRATED https://t.co/ob7mUmoO9x https://t.co/Cq5Hqfwmy4
Wooden Fractal Tray Puzzles,Gelada,2018/5/10 16:23,18,11,Lovely wooden space filling curve puzzles! @Kickstarter https://t.co/AJgQ0tcbJA
CATastrophe Tarot Deck,generalcrozier,2018/5/15 23:44,5,3,"https://t.co/KO2t4FYpV5
reminder that im a part of this tarot card project. it's fully funded now but we are honest https://t.co/MoJGWt5mlz"
Angle Bag,GenesisAPS,2018/5/15 13:57,3,3,"May is flying by - Don't worry, you still have 17 days to bag yourself amazing deals using the following codes:

CO https://t.co/cXqm6rblNC"
Steamboat Billy,GenkiGamingTv,2018/5/28 21:04,1,1,"I just backed Steamboat Billy: The Curse of the Leviathan on @Kickstarter https://t.co/e21tnhbTgr @manavoid

Just b https://t.co/sRI8ygESsD"
Kalamata's Kitchen,georgeJONES,2018/6/10 6:54,2,1,Want Your Child To Eat (Almost) Everything? https://t.co/LCaCHlHtxS - @NPRFood should check out Kalamatas Kitchen: https://t.co/O6z7Hp05rN
Lotushirt,GeorgePoulian,2018/5/11 0:26,4,1,Crowdfunding opens up opportunities for innovative minds. On Kickstarter  I found out about the Lotushirt. A stain- https://t.co/dtDNBgyG7r
RARE ART NOUVEAU Austria mystical illustration CZESCHKA book,GeorgeSocially,2018/5/27 8:46,1,1,"RARE ART NOUVEAU Austria mystical illustration CZESCHKA book

 https://t.co/Yptrraifjw, via Kickstarter"
Clodd,ggongwer,2018/6/5 16:42,1,1,"Tucson Peeps! 

Let's get rid of McSally AND Confederate Todd the Clodd!

@ripleyforaz is highly qualified and https://t.co/pr2xr7CrIf"
Rollux,ghimlay,2018/5/30 20:31,4,3,Expandable suitcase on @Kickstarter - perhaps consider adding a model that will hold everything but STILL fit under https://t.co/JWiiVkqW5a
Legends of Signum,GIANMARIA1977,2018/6/10 12:23,1,1,Check out Legends of Signum: Battle for Vallor by Legends of Signum on @Kickstarter https://t.co/M68FO56eiu
FantastiCon 2018 ,GigiEdgley,2018/5/29 11:04,3,3,Only 32 left ¤ï Please share and spread the love  Check out FantastiCon 2018 :- Join us for the UK's most diverse https://t.co/vjoWArSka6
Public Art Installation by fierce pussy,ginavergel7,2018/5/17 19:16,1,1,Guys join me in supporting this amazing project by @LeslieLohman!!! ---&gt; Public Art Installation by fierce pussy is https://t.co/ZgqeH7lsyf
Little Bear and His Chair,ginger_mom17,2018/5/24 8:44,2,1,Check out Little Bear and His Chair - Children's Book by @ClaressaSwensen  on @Kickstarter https://t.co/QrGeRiaYTb
Historical metal coins,giochix,2018/5/23 8:48,5,1,"https://t.co/PONZOqDVkc historical metal coins are available on Kickstarter! https://t.co/s8IzCmaE4x 
Don't miss th https://t.co/yLJC6kQkEz"
One Week Ultimate Werewolf,GirlGeekUpNorth,2018/6/2 17:53,9,2,"Shattered after day 2 of @UKGamesExpo 2018.
Managed to get a demo game of Frenetic, along with some great deception https://t.co/l0Iz4nAPQZ"
A World Cup wall chart for fans with an eye for design,GiveUpArt,2018/5/21 13:55,2,1,I just backed 'A World Cup wall chart' from @studioblackburn -  for fans with an eye for design on @Kickstarter https://t.co/bVjfpkwp1F
SkySpider,gizmag,2018/5/24 8:32,0,1,SkySpider gives rescue backpack-users a brake - https://t.co/z3yCnoJmqL https://t.co/AgOMep33hV
Ohnut,glamourmag,2018/5/28 19:16,2,1,"If you suffer from pain during sex, this might be your new best friend. https://t.co/8dw2atbJ7G"
On Their Merry Way,GlasgowLib,2018/6/4 9:56,2,4,We've been counting and sorting to get loads of Tesco Bank Summer Reading Challenge packs on their merry way to 31 https://t.co/7FkXk0qGW0
True Trans Bike Rebel,glassbottommeg,2018/6/4 20:20,6,1,"How is this not the cover art for a comic about a trans biker cat.

If we like, super over-fund it, can... we... so https://t.co/fI2VvbxzRR"
Neova,GLASYSmusic,2018/5/14 23:21,11,1,"Hotel Jam no. 1: Connected the @EnhanciaMusic Neova ring prototype to the @yamahasynth Reface CS, instant inspirati https://t.co/kt8wxwbGl4"
Shadowrun,glennsoii,2018/5/29 9:38,3,3,"I am unsure which color theme I like better . . . ! What would you prefer? 

#shadowrun 
#Nartaki https://t.co/QKoz6i8O9Q"
Dragon Bites,GMHFOMG,2018/6/4 15:20,0,2,Monday!  Another opportunity to start the week out with a bang!  And good food!  Come by the Grady Cafe for cheddar https://t.co/vGhN7G2Qqr
MORE Cool Dice Bags,GMTimD,2018/5/26 1:23,1,1,"Just backed this! You should too!!!

Three gorgeous dice bags!!! Woooo!!!

https://t.co/ZOwpfmitU6 https://t.co/HHFEVBk7KQ"
Dream Askew // Dream Apart,gnomestew,2018/6/11 16:11,11,6,"Today on Gnome Notables Avery Alder @dreamaskew:

""My games dont focus on despair and suffering though. They focu https://t.co/SyUWj8U15V"
GRIM BUTCHERS Chaos Dwarf Team for Fantasy Football,Goblin_Guild,2018/5/19 9:23,8,5,"GRIM BUTCHERS Chaos Dwarf Team for Fantasy Football, via @Kickstarter https://t.co/pO8soNGtO8"
JOI,Godessbecca1,2018/5/16 5:40,0,1,"Still doing kik and Skype sessions. 

#kikme at goddessbecca1 or DM here to book. 

Nude show, joi, sph, cei and si https://t.co/BIH6kVxHQu"
Bios Ex,GogenSoft,2018/5/13 19:28,2,3,"Pre-oreder Bios Ex Ori Edition Now on https://t.co/gB4Z49C5Ae   
#gamedev #kickstarter #vndev #visualnovel https://t.co/XvhYEumvnA"
"Cast of Characters, An Immersive Queer Portrait Exhibition",goldenpolaroid,2018/5/26 19:33,6,3,"Check out Cast of Characters, An Immersive Queer Portrait Exhibition by Liz Collins on @Kickstarter https://t.co/u9xiL7AtVO"
Ring Plus,goldenwaave,2018/6/12 3:54,2,2,@monietoquick But i get a ring plus whatever else sooo
The Peasants' Fell Bargain,GoodmanGames,2018/5/28 16:58,10,4,"Something is rotten in and around the general Stenorian area.... The new Kickstarter for the third-party release, T https://t.co/yQ7zSaI1Re"
The Mountain Witch,gordsellar,2018/6/12 1:17,1,1,I just backed The Mountain Witch: Samurai Blood Opera in Mythical Japan on @Kickstarter https://t.co/xltoo9eUcF
GoSave,gosavers,2018/5/31 23:55,2,1,Proud day for team here at GoSave! $25k prize and through to finals at VISAs global payment conference. https://t.co/gQ28hxuKVG
Calendar 2019 ,Govtjobsalerti1,2018/6/5 4:32,0,1,"#GovtJobs #SarkariNaukri

UPSC Exam Calendar 2018 OUT- Check UPSC Exams Schedule for The Year 2019, for complete de https://t.co/sza7zxciUE"
s7a73farm's Party Badge DEFCON 26 Indie Badge,gr3yr0n1n,2018/5/16 18:21,5,3,"Checkout my buddy @s7a73farm's badge for #DC26 #defcon 
#badgelife https://t.co/BaIKwhCfmJ"
The Art of Michael Pasquale Vol. 1,Grandpa_Batman,2018/6/19 4:41,3,1,I just backed The Art of Michael Pasquale Vol. 1 on @Kickstarter https://t.co/yNxWD1Ntsx. @800lbProds
The Thirsty Dragon Board Games Bar and Cafe,GreenwichHour,2018/5/29 18:54,5,1,CONGRATULATIONS @ThirstyDragonUK for smashing your Kickstarter fundraising! With 8 days still to go you've already https://t.co/vpbdpQ7pPg
I Pity the Dolls,gregmishka,2018/5/21 16:32,4,1,Its @MrT Birthday! The perfect day to buy a book featuring the largest collection of homemade #MRT dolls in the wor https://t.co/SqqmvEMUJ8
Andymation's Flipbook Kit,grickle,2018/5/23 19:21,9,2,Andy's Flipbook Kickstarter is right here for anyone interested in making flipbooks! https://t.co/ZgUO0D4DK4
Pit Bull Flower Power,grumpyvegan,2018/5/12 17:55,3,1,Join me in pledging support for this excellent project: The Pit Bull Flower Power Book that celebrates and saves th https://t.co/qjbmY2dsRg
Practice Makes Perfect II,GurneyJourney,2018/6/6 23:37,39,4,Denver Botanic Gardens is kickstarting a sketchbook of flowers and plants painted by various illustrators. https://t.co/XpPC8Opa0m
Gus Dorais,gusdoraisbook,2018/5/20 14:06,4,1,"Dorais graduated from Notre Dame with a Law degree in 1914. He intended to head west and practice law. However, his https://t.co/HX2QTxlppN"
Understanding Book Publication Contracts,Guy_A_Rub,2018/5/28 17:01,7,1,I just supported @Auths_Alliance's kickstarter campaign to create a new educational book and inform authors of thei https://t.co/QsEpBdGC2V
Golfkicks,Guyism,2018/6/4 16:30,1,1,Golfkicks Transform Your Sneakers Into Golf Shoes And Why Has No One Ever Done This Before?! https://t.co/OU3CtZsjir
Spectacular Settlements for 5th Edition,Gwelith,2018/6/1 6:32,2,1,I just backed Spectacular Settlements for 5th Edition! on @Kickstarter https://t.co/AHv17J1nYv
Circus Takes Lexington,Gwenda,2018/5/30 21:15,7,1,YAY! We get to stay in our current aerial studio space for another month. So no homeless circus! (Still the kicksta https://t.co/R0XeQd4gRX
Badass Sailor Senshi Enamel Pin Set,GyariSan1138,2018/5/7 16:49,2,1,@Megami33 Hi Corinne! Could you give me an RT to help spread word about my friend @MakoFufu 's Kickstarter? She's a https://t.co/sgeLeohUWO
3D Printable,hackaday,2018/6/18 18:02,7,3," Robotics Challenge Winner  @derHassi created a 3D printable Strain Wave Gear using exclusively PETg, featuring a https://t.co/Ukh40fKjKA"
3D Printable,hackadayio,2018/6/19 3:00,3,1," Robotics Challenge Winner  @derHassi created a 3D printable Strain Wave Gear using exclusively PETg, featuring a https://t.co/j6tgQ0b6pu"
